image_path,class_name,class_idx,source,split
data/HAM10000/HAM10000_images_part_2/ISIC_0032936.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027520.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026191.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031151.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033176.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025210.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032122.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027518.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025578.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028561.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031270.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025550.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032732.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025219.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033638.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029650.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024853.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029440.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027030.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034135.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025584.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029020.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032838.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028268.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026335.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029180.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026545.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031814.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026263.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027937.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025721.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027126.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032217.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032400.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024883.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028386.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026720.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027622.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031917.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027998.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026327.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030055.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029068.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029819.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027816.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024623.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025849.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025276.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027268.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028982.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026592.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033156.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026319.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024923.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032694.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030241.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029416.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027218.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024839.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027529.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029958.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029059.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032920.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034288.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031169.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031914.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025338.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030868.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030352.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024336.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027115.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030680.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033391.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024806.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030863.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030626.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027597.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029748.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034011.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033727.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024699.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027639.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028758.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031653.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032363.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024339.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024498.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032095.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030957.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033991.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031766.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032863.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026113.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024870.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024814.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033514.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033130.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025507.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031272.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029129.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025663.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026285.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030211.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029610.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028626.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029796.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027424.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027294.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028570.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027312.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032115.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032913.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029039.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024399.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033684.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025775.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030283.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031851.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027695.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033938.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026404.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033304.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033470.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030658.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029843.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030718.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033842.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032318.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027493.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030926.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034120.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033785.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031558.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032430.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030120.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027256.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026811.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027441.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032327.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030264.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030533.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024624.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024868.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033509.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026730.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033507.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025373.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028925.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029420.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024496.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025121.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025178.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029000.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032397.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025321.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025409.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033896.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029574.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032074.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028503.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029255.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030906.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032736.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027814.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024511.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032937.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028041.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028224.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032970.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032792.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028963.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025808.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030450.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027079.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030855.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028334.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033453.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029847.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031735.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032812.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029750.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028093.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026315.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032656.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026472.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027735.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026311.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031945.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024419.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026481.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030737.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028846.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029593.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025297.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030203.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033204.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024394.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030451.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029778.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034167.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025862.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033279.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027580.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026918.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029677.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027188.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032964.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033000.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029606.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030310.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024677.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025129.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024754.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032331.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033648.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028198.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029707.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026302.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024472.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029759.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031196.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024473.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034010.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031753.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025635.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025938.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024402.jpg,혈관종,10,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027420.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024689.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033138.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027810.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030550.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0034303.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033169.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029004.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028856.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030691.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032486.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0027876.jpg,피부섬유종,9,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030035.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024609.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031683.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025299.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0025442.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0029170.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0032704.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033060.jpg,지루각화증,7,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0030419.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026347.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0029747.jpg,기저세포암,4,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033006.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0028420.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0033498.jpg,악성흑색종,6,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0024710.jpg,광선각화증,3,ham10000,train
data/HAM10000/HAM10000_images_part_2/ISIC_0031907.jpg,멜라닌세포모반,5,ham10000,train
data/HAM10000/HAM10000_images_part_1/ISIC_0026046.jpg,지루각화증,7,ham10000,train
