zip_path,filename,class_idx,class_name,split,source
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_172486_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_176533_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180085_P16_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_177312_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_183267_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_182860_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180695_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_177831_P3_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_184838_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_186615_P14_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_178063_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_178086_P13_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_187009_P6_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_178115_P4_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_179026_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_178026_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_178193_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_179545_P5_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_177780_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180121_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_179516_P4_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_183901_P10_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_181054_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_206323_P3_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_21677_P3_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_205768_P4_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_213256_P18_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_179350_P8_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_188979_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180270_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_194307_P12_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_177649_P4_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_184035_P19_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_202462_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_187410_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_181408_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200882_P1_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180171_P19_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_57537_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_188484_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_187548_P5_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_34634_P13_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_21677_P3_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_180529_P10_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_182862_P8_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_191426_P3_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_182929_P18_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200253_P9_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_186163_P4_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_205908_P3_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_206323_P3_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200120_P5_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200230_P11_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200230_P11_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200120_P5_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_204304_P15_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_30992_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_32113_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_37040_P10_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_202403_P2_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_201067_P18_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_213365_P1_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208293_P9_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_201067_P18_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_206323_P3_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_203803_P1_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200823_P1_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_205907_P24_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200927_P1_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200120_P5_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_40762_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200230_P11_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_203572_P16_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_51167_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_62643_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_38723_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_30605_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_204304_P15_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H0_63793_P6_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200905_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_212880_P9_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_212709_P13_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200176_P16_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_201345_P12_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200176_P16_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200176_P16_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200927_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200969_P16_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_201016_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_219403_P13_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_203803_P1_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_200823_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_202171_P6_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_206947_P6_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_223110_P2_L3.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208293_P9_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_204933_P7_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_210588_P7_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_202403_P2_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_209043_P6_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_207225_P7_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_203572_P16_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_202171_P6_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_223495_P11_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208066_P14_L1.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208293_P8_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208066_P14_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_201067_P18_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_204933_P7_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_206947_P6_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_213917_P4_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208066_P14_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208241_P5_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_213691_P3_L3.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_203803_P1_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_206947_P6_L2.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_209043_P6_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208585_P8_L0.png,0,건선,train,DS14
/Users/kyoe/skin_ai/data/dataset_14/Training/01_raw/TS_건선_정면.zip,H1_208241_P5_L2.png,0,건선,train,DS14
