image_path,class_name,class_idx,source,split
data/ISIC 2019/NV/ISIC_0068685.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0027735.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0001871_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0066954.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0064644.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0012216_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0027996.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0053771.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0030144.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/AK/ISIC_0067728.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BKL/ISIC_0032655.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0025885.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0055853.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0066689.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/DF/ISIC_0033256.jpg,피부섬유종,10,isic2019,train
data/ISIC 2019/SCC/ISIC_0070704.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/NV/ISIC_0061421.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0070974.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0056981.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0068597.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0024604.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0014834_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0060173.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0071438.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0024885.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0067327.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0033210.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/AK/ISIC_0025957.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/NV/ISIC_0071877.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0054497.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0068700.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0031037.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0071794.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0059088.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0068776.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0031255.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0024915.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0032669.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/AK/ISIC_0054081.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BKL/ISIC_0069673.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0032559.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/AK/ISIC_0068232.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/NV/ISIC_0030139.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0071874.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0055708.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0025736.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0025743.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0032359.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0069160.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0070846.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0057482.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0012134_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0032834.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0060464.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0032728.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0029635.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0072433.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0063201.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0072451.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/SCC/ISIC_0056212.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/VASC/ISIC_0072430.jpg,혈관종,12,isic2019,train
data/ISIC 2019/MEL/ISIC_0057771.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0067172.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0056206.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0028601.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0069804.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0069896.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0054322.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0033401.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0033262.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0054873.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0027060.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0071308.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0026909.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0026996.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0056819.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0058531.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0063324.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0063239.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0012704_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0056445.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0055264.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0072484.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0070551.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0058430.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0064575.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0059559.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0025442.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0025940.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0059394.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0064815.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/AK/ISIC_0032135.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BKL/ISIC_0025040.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0061355.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0031794.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/VASC/ISIC_0032614.jpg,혈관종,12,isic2019,train
data/ISIC 2019/VASC/ISIC_0030606.jpg,혈관종,12,isic2019,train
data/ISIC 2019/AK/ISIC_0059588.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BCC/ISIC_0070472.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0067605.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0029919.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0032192.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0026866.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0031795.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0057400.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0033798.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0034057.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0063362.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0028086.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0064794.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0033539.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0068226.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0065773.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0070956.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0032303.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0064507.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/SCC/ISIC_0069914.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/BCC/ISIC_0056887.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0033751.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/VASC/ISIC_0070616.jpg,혈관종,12,isic2019,train
data/ISIC 2019/BKL/ISIC_0014618_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0066426.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0033528.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0054607.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0057324.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0057260.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0059379.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0058391.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0060709.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0030237.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0057257.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0030520.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/DF/ISIC_0031443.jpg,피부섬유종,10,isic2019,train
data/ISIC 2019/MEL/ISIC_0062364.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/DF/ISIC_0054247.jpg,피부섬유종,10,isic2019,train
data/ISIC 2019/SCC/ISIC_0059700.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/BKL/ISIC_0059620.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0028876.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0057104.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0000015.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/SCC/ISIC_0029541.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/MEL/ISIC_0071568.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0066511.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0058698.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0028582.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/SCC/ISIC_0031044.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/MEL/ISIC_0033175.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0000058_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0027358.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0030063.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0071896.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0068681.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0070911.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0024850.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0013844_downsampled.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0029467.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/AK/ISIC_0058769.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BKL/ISIC_0025777.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0056938.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0067689.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0024582.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0069467.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0027083.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0028835.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0056650.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BKL/ISIC_0069982.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0054190.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0062789.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0059977.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0060007.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0027335.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/AK/ISIC_0072854.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/NV/ISIC_0063644.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0010860.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/AK/ISIC_0069942.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BCC/ISIC_0065771.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/DF/ISIC_0028735.jpg,피부섬유종,10,isic2019,train
data/ISIC 2019/BCC/ISIC_0070901.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0033128.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0030818.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0013222_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0033287.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0057497.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0066062.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0065858.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0057048.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0066679.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0025307.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0012715_downsampled.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0034274.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0068083.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0013319_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0032448.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0031494.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0067684.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0062908.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0057397.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0012787_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0068528.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0061700.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/AK/ISIC_0065203.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BKL/ISIC_0014581_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0071239.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/AK/ISIC_0055977.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BCC/ISIC_0063285.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0033865.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/BCC/ISIC_0068330.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0012265_downsampled.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/VASC/ISIC_0032057.jpg,혈관종,12,isic2019,train
data/ISIC 2019/MEL/ISIC_0031844.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0068935.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0067856.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0068170.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0026189.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0026117.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BCC/ISIC_0064998.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0032722.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0031424.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0060703.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0066256.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0064667.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BKL/ISIC_0057958.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/AK/ISIC_0063250.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/SCC/ISIC_0061322.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/BCC/ISIC_0060896.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/VASC/ISIC_0054463.jpg,혈관종,12,isic2019,train
data/ISIC 2019/BCC/ISIC_0054396.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0058368.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/SCC/ISIC_0057730.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/SCC/ISIC_0030785.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/NV/ISIC_0029045.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0031463.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0065853.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0069049.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/SCC/ISIC_0069428.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/BCC/ISIC_0029951.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0031770.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/MEL/ISIC_0071950.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0030145.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0026218.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0065231.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/DF/ISIC_0030427.jpg,피부섬유종,10,isic2019,train
data/ISIC 2019/MEL/ISIC_0067128.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/AK/ISIC_0062305.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/NV/ISIC_0057790.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0009949.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0067584.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/SCC/ISIC_0029462.jpg,편평세포암,8,isic2019,train
data/ISIC 2019/NV/ISIC_0058712.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0056860.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0059862.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0056155.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0016016_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/MEL/ISIC_0061127.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/AK/ISIC_0062646.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/AK/ISIC_0055809.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/BCC/ISIC_0069319.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0070285.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0014195_downsampled.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0027589.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0031712.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0066871.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0071752.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0027817.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BCC/ISIC_0069703.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/MEL/ISIC_0062099.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0033630.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0064864.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/BKL/ISIC_0068687.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/NV/ISIC_0067562.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/BKL/ISIC_0071104.jpg,지루각화증,7,isic2019,train
data/ISIC 2019/AK/ISIC_0054594.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/MEL/ISIC_0059473.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/MEL/ISIC_0034050.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/BCC/ISIC_0062874.jpg,기저세포암,1,isic2019,train
data/ISIC 2019/NV/ISIC_0061219.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/AK/ISIC_0061947.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/AK/ISIC_0056613.jpg,광선각화증,0,isic2019,train
data/ISIC 2019/MEL/ISIC_0025413.jpg,악성흑색종,6,isic2019,train
data/ISIC 2019/NV/ISIC_0060388.jpg,멜라닌세포모반,2,isic2019,train
data/ISIC 2019/NV/ISIC_0034072.jpg,멜라닌세포모반,2,isic2019,train
